text,label
this restaurant is way overrated. they do have extensive menu but the ones i’ve tried from my several visits are mediocre at best.,"[{""end"": 32, ""labels"": [""Negative"", ""Miscellaneous""], ""start"": 0, ""text"": ""this restaurant is way overrated""}]"
"pertama masuk langsung kagok. tempat apaan ini sangat gimmick sekali. kayak sebelahnya karnivor tapi benar-benar kontras. disini kayak loveable caring pokoknya sifat-sifat yang lemah lembut. konsepnya rumah jadi emang pinter2 nyari ruangan yang nyaman aja. dapat ruangan kamar tidur di sini dan lumayan senang. untuk makanan nyobain pasta teman dan nasi goreng yang udangnya besar-besar. overall enak, makanannya justified dengan harganya. tapi disini all time favoritenya adalah desserts! pertama, dessertnya tampillannya menggoda selera banget, lupa pesan dessertnya apa tapi pancake coklat depannya ynes kalau gak salah. isinya marshmellow semua plus masih anget plus lagi manisnya nendang. sangat tidak direkomendasikan bagi orang diabetes. tapi bagi yang tidak diabetes silakan nikmati surga dunia ya :)","[{""end"": 386, ""labels"": [""Positive"", ""Food""], ""start"": 366, ""text"": ""udangnya besar-besar""}, {""end"": 400, ""labels"": [""Positive"", ""Food""], ""start"": 388, ""text"": ""overall enak""}, {""end"": 438, ""labels"": [""Positive"", ""Price""], ""start"": 402, ""text"": ""makanannya justified dengan harganya""}, {""end"": 545, ""labels"": [""Positive"", ""Food""], ""start"": 499, ""text"": ""dessertnya tampillannya menggoda selera banget""}, {""end"": 692, ""labels"": [""Positive"", ""Food""], ""start"": 676, ""text"": ""manisnya nendang""}]"
makanan sehat    wajib dicoba bila ke bandung    selain enak eh murah plus sehat lho   aneka menu yang sangat enak smuanya bahan dari vegetarian   rekomended deh,"[{""end"": 13, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""makanan sehat""}, {""end"": 60, ""labels"": [""Positive"", ""Food""], ""start"": 56, ""text"": ""enak""}, {""end"": 69, ""labels"": [""Positive"", ""Price""], ""start"": 64, ""text"": ""murah""}]"
"buat pecinta makanan vegan, kalian wajib kesini. soalnya disini tuh makanannya tanpa mengandung produk hewani secara total. tapi, disini tuh ada makanan yang berbentuk dagingnya juga lho... tapi bukan dari daging, semuanya olahan sayuran yang dibentuk menyerupai daging.. yuk mampir ke ktpbbandung buat cicipin makanan2 vegan yang enak dan berkualitas","[{""end"": 122, ""labels"": [""Positive"", ""Food""], ""start"": 68, ""text"": ""makanannya tanpa mengandung produk hewani secara total""}]"
"karena nex carlos jd pingin kesini, wah vegan nih. tapi sayang banyak menu berbahan tepung kedelai krn aku pribadi ga makan kedelai samsek. jd aku selektif milih yg dari jamur / sayur aza yah wlpn cheating nyobain dikiit  ◎ paket si merah (33k)  ◎ paket si putih (14k)  ◎ paket sate (23k)  intinya ada paket2 gitu tapi kita bisa pilih aneka lauk dan sayur, kaya sate jamur dihitung satuan harganya 6k. rasanya kaya sate ayam enak sih.  kalo tumisan standar ky wortel saus merah, tumis brokoli..jangan lupa minta sambel karena itu yg bikin ga flat. keringan kentang jg enak wlpn dikasinya dikit banget. tapi jamur goreng tepung agak keras & oily yah..kalo nasi ada nasi putih & merah. air jg free refill silahkan disediakan air putih secukupnya..dan jika sudah makan rapikan buang sampah self service  total ber3 77.000","[{""end"": 429, ""labels"": [""Positive"", ""Food""], ""start"": 425, ""text"": ""enak""}, {""end"": 572, ""labels"": [""Positive"", ""Food""], ""start"": 568, ""text"": ""enak""}, {""end"": 600, ""labels"": [""Negative"", ""Food""], ""start"": 578, ""text"": ""dikasinya dikit banget""}, {""end"": 644, ""labels"": [""Negative"", ""Food""], ""start"": 606, ""text"": "" jamur goreng tepung agak keras & oily""}]"
"setelah sekian lama ingin makan disini akhirnya kesampean juga. makan disinitu sistemnya prasmanan, pertama pilih nasinya dulu, ada 2 macam yaitu nasi putih sm merah, ntar tinggal pilih sayurnya (kalo gasalah harus pilih 4 jenis sayur), aku lupa si yg aku pilih apa aja, tp menurutku menu2nya enak semua kok meskipun aku bukan vegetarian, yg paling recommend dr aku kalo kalian kesini wajib cobain satenya, jujur itu enak banget, gangerti padahal ini vegan tp rasanya kaya makan daging aja gitu.  untuk tempatnya lumayan luas, nyaman, dan yg paling penting bersih. selamat mencoba!","[{""end"": 303, ""labels"": [""Positive"", ""Food""], ""start"": 284, ""text"": ""menu2nya enak semua""}, {""end"": 428, ""labels"": [""Positive"", ""Food""], ""start"": 417, ""text"": ""enak banget""}, {""end"": 563, ""labels"": [""Positive"", ""Ambience""], ""start"": 503, ""text"": ""tempatnya lumayan luas, nyaman, dan yg paling penting bersih""}]"
"gak nyesel dah nyobain menu2 yang ada disini. semuanya enak, murah, tempatnya bersih, luas, pilihannya banyak. wajib coba sate nya itu enakkkkk buangggeettt!!! tersedia nasi putih dan nasi merah. utk nasi + 4 sayur cuma 15k (nett) klw menu daging vegan nya 6,5k. makan br15 cuma abis 400rbuan itupun dh ampe kekenyangan bgt. utk minum free (air mineral) tinggal ambil gelas aja.","[{""end"": 44, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""gak nyesel dah nyobain menu2 yang ada disini""}, {""end"": 59, ""labels"": [""Positive"", ""Food""], ""start"": 46, ""text"": ""semuanya enak""}, {""end"": 66, ""labels"": [""Positive"", ""Price""], ""start"": 61, ""text"": ""murah""}, {""end"": 90, ""labels"": [""Positive"", ""Ambience""], ""start"": 69, ""text"": ""empatnya bersih, luas""}, {""end"": 157, ""labels"": [""Positive"", ""Food""], ""start"": 111, ""text"": ""wajib coba sate nya itu enakkkkk buangggeettt!""}]"
one of the best vegetarian resto in bandung!,"[{""end"": 32, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 0, ""text"": ""one of the best vegetarian resto""}]"
"mau makan sehat tapi enak dan murah? makan rasa senikmat daging tp ternyata bukan daging melainkan bahan makanan bergizi rendah lemak? yaaaa. ke sini nihh wajib musti kudu!  terutama urang bandung, posisinya di padjajaran,   plangnya segede itu jadi gampang nemuinnya, yang susah cuma parkirannya sih, tp ada aja kok pasti dapet untuk makanan dia banyak paket2nya, ada ya sate daging itu padalah terbuatnya dari jamur woww kaget loh buat km yang vegetarian cocok bgt deh kesini ga perlu rogoh kocek dalem2!","[{""end"": 300, ""labels"": [""Negative"", ""Service""], ""start"": 269, ""text"": ""yang susah cuma parkirannya sih""}, {""end"": 505, ""labels"": [""Positive"", ""Price""], ""start"": 478, ""text"": ""ga perlu rogoh kocek dalem2""}]"
"i love thier concept! first, we have to know it well about the name, kehidupan tidak pernah berakhir (life never ends). it brings up some positivity to their customers and we need it! second one is the menu. this is my first experience having a meal in vegan restaurant. i have to admit that the taste is pretty bland. maybe it's bcs they don't use any msg to make the meal more healthy. you have to try the soy milk. the last one is their cleanliness. i can't barely notice any dirty spot in this place.","[{""end"": 20, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""i love thier concept""}, {""end"": 317, ""labels"": [""Negative"", ""Food""], ""start"": 292, ""text"": ""the taste is pretty bland""}, {""end"": 503, ""labels"": [""Positive"", ""Service""], ""start"": 453, ""text"": ""i can't barely notice any dirty spot in this place""}]"
the best vegan dining i ever eat.. semua makanannya enak banget meski ngak pakai vetsin karena penyedap yang mereka gunakan berasal dari jamur,"[{""end"": 32, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 0, ""text"": ""the best vegan dining i ever eat""}, {""end"": 63, ""labels"": [""Positive"", ""Food""], ""start"": 35, ""text"": ""semua makanannya enak banget""}]"
"suka pol sm bakery ini! lengkappp mulai dari kue, roti... aku suka bgt sm scones beef and chesenya, banana breadnya enak.. mantul bgt sih harga jg terjangkau :) dan pastinya fresh dan bahannya sehat dan high quality","[{""end"": 54, ""labels"": [""Positive"", ""Food""], ""start"": 24, ""text"": ""lengkappp mulai dari kue, roti""}, {""end"": 98, ""labels"": [""Positive"", ""Food""], ""start"": 62, ""text"": ""suka bgt sm scones beef and chesenya""}, {""end"": 120, ""labels"": [""Positive"", ""Food""], ""start"": 100, ""text"": ""banana breadnya enak""}, {""end"": 157, ""labels"": [""Positive"", ""Price""], ""start"": 138, ""text"": ""harga jg terjangkau""}, {""end"": 215, ""labels"": [""Positive"", ""Food""], ""start"": 184, ""text"": ""bahannya sehat dan high quality""}]"
"pesen nasi timbel. enak bgt ""daging""nyaa kenyel mirip kayak daging beneran, rasa dan baunya sama persis! pesen makan jam 5an sayang ""daging"" nya blm mateng jd dipanggang dulu. jd agak lama. tempatnya kurang juga krn sirkulasi udaranya kurang baik, msh agak gerah","[{""end"": 74, ""labels"": [""Positive"", ""Food""], ""start"": 19, ""text"": ""enak bgt \""daging\""nyaa kenyel mirip kayak daging beneran""}, {""end"": 246, ""labels"": [""Negative"", ""Ambience""], ""start"": 190, ""text"": ""tempatnya kurang juga krn sirkulasi udaranya kurang baik""}]"
terlalu lama untuk menunggu makanan selesai dimasak saat makan di tempat padahal tempatnya sedang kosong. isinya hanya ojol untuk delivery. kalo sistem antriannya untuk dine in & take away disamain ya orang yg laper beneran makan di tempat pasti kecewa. konsep open kitchen juga sebaiknya dihilangkan kalau cuma ingin kasih lihat seberapa lambannya staf-staf bekerja,"[{""end"": 27, ""labels"": [""Negative"", ""Service""], ""start"": 0, ""text"": ""terlalu lama untuk menunggu""}]"
"hey everyone! i just got back from school and i was craving some artisan sandwich, so i decided to go and est lunch at mom's.  mom's bakery recently has been my favorite breakfast spot on sunday mornings. and now it seems like i can't get enough of them. but i mean, who doesn't love their sandwiches? i decided to have tempe on multi-grain sourdough dressed in spicy thai peanut sauce. it's vegan and very delicious. trust me when i say that you're going to fall in love so hard with their home-made tempe! ambience-wise, it's a bit tight so usually coming here in the mornings might become a problem since a lot of people like to have breakfast here. but it gives you the homey, rustic feeling; just imagine eating a sandwich that is made by your mom with love.","[{""end"": 416, ""labels"": [""Positive"", ""Food""], ""start"": 402, ""text"": ""very delicious""}, {""end"": 695, ""labels"": [""Positive"", ""Ambience""], ""start"": 674, ""text"": ""homey, rustic feeling""}]"
"..tiny place with long queue.. but really worth waiting... ‘customized’ sandwich, all the breads, pastries even the snacks are good. pita chips and flaxseed garlic cookies are two of the best snacks i love..","[{""end"": 131, ""labels"": [""Positive"", ""Food""], ""start"": 82, ""text"": ""all the breads, pastries even the snacks are good""}]"
salah satu tempat sarapan sehat favorite di bandung. cuma kalau weekend biasanya suka ga kebagian tempat duduk karena terbatas. tapi rasa makannya ,"[{""end"": 146, ""labels"": [""Positive"", ""Food""], ""start"": 133, ""text"": ""rasa makannya""}]"
"food is good, but..... susah cari tempat duduk , crowded... maybe hrs diantisipasi kalau lagi peak hours... makanan keluar lama... garpu pisau sampai habis stocks nya... and jwbannya: nanti ya bu hrs dicuci dulu. masa stock garpu dan pisau bisa ampe habis ? ditawarinnya garpu plastic ... not comforting deh jadinya... sayang, makanan enak tapi bad servis dan lainnya...","[{""end"": 12, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""food is good""}, {""end"": 127, ""labels"": [""Negative"", ""Service""], ""start"": 108, ""text"": ""makanan keluar lama""}, {""end"": 339, ""labels"": [""Positive"", ""Food""], ""start"": 327, ""text"": ""makanan enak""}, {""end"": 355, ""labels"": [""Negative"", ""Service""], ""start"": 345, ""text"": ""bad servis""}]"
favorit breakfast place di bandung. kalo kesini kita selalu pesen “build your own” sandwichnya. paling suka yang roast beef dgn dressing honey mustard dan olive balsamic. satu2nya yg perlu diimprove adalah antrian dan servicenya yg agak lama.,"[{""end"": 123, ""labels"": [""Positive"", ""Food""], ""start"": 96, ""text"": ""paling suka yang roast beef""}, {""end"": 241, ""labels"": [""Negative"", ""Service""], ""start"": 218, ""text"": ""servicenya yg agak lama""}]"
"more on instagram @stanzazone   mom's artisan bakery is located at progo street, next to hummingbird cafe. it was nicely designed with natural wooden theme. the place was also serene with natural sunlight and morning bandung breeze, it was a perfect place to relax in the morning!!  ordered beef sandwich which is one of their signature sandwiches that consist of freshly baked bread filled with beef meat, lettuce, sliced tomato, sliced onions and cranberries.  this beef sandwich is amazing!! the bread was freshly baked so the crust was perfect and the texture was good!! the beef filling was also tender, juicy and matched so well with the freshness of the vegetables and cranberries!!  the service was also good, fast, friendly and informative!!  very very recommended!! ","[{""end"": 155, ""labels"": [""Positive"", ""Ambience""], ""start"": 107, ""text"": ""it was nicely designed with natural wooden theme""}, {""end"": 279, ""labels"": [""Positive"", ""Ambience""], ""start"": 233, ""text"": ""it was a perfect place to relax in the morning""}, {""end"": 492, ""labels"": [""Positive"", ""Food""], ""start"": 463, ""text"": ""this beef sandwich is amazing""}, {""end"": 572, ""labels"": [""Positive"", ""Food""], ""start"": 495, ""text"": ""the bread was freshly baked so the crust was perfect and the texture was good""}, {""end"": 748, ""labels"": [""Positive"", ""Service""], ""start"": 691, ""text"": ""the service was also good, fast, friendly and informative""}, {""end"": 773, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 752, ""text"": ""very very recommended""}]"
"akhirnyaaa nyobain juga, mesen se’i sapi yg sambel ijo, sambel lu’at & blackpepper, worth it bangetttt will be back here very soon!! servicenya juga cepet dan gak lama, waiting list juga engga pake lama","[{""end"": 167, ""labels"": [""Positive"", ""Service""], ""start"": 133, ""text"": ""servicenya juga cepet dan gak lama""}, {""end"": 130, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 84, ""text"": ""worth it bangetttt will be back here very soon""}]"
"they have a wide variety of healthy baked goods and even offered quite a lot of vegan sandwiches available. the food were amazingly delicious and creative like these portobello cranberry sandwich and vegan maca ball. i also ordered some ciabatta to take away for breakfast.  staffs were so helpful on explaining which ones are vegan and not, but i really wish they would expand their bakery because it was a little crowded especially during breakfast so i had to wait a little longer for my morning coffee.","[{""end"": 47, ""labels"": [""Positive"", ""Food""], ""start"": 12, ""text"": ""wide variety of healthy baked goods""}, {""end"": 106, ""labels"": [""Positive"", ""Food""], ""start"": 65, ""text"": ""quite a lot of vegan sandwiches available""}, {""end"": 154, ""labels"": [""Positive"", ""Food""], ""start"": 108, ""text"": ""the food were amazingly delicious and creative""}, {""end"": 297, ""labels"": [""Positive"", ""Service""], ""start"": 275, ""text"": ""staffs were so helpful""}]"
best healthy bakery ever! hand’s down!!,"[{""end"": 24, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 0, ""text"": ""best healthy bakery ever""}]"
"tempat parkirnya kecil. cafenya nggak bermusik, jd suasananya kurang hidup.  makanannya overall enak. aku order chicken wings dan lavacake. lava cakenya the best sih.  kalo mau duduk di dalam kolam, kusaranin pake sandal deh biar ga repot. tmptnya adem, sayang bangkunya agak keras aja.  overall is good. :)","[{""end"": 46, ""labels"": [""Negative"", ""Ambience""], ""start"": 24, ""text"": ""cafenya nggak bermusik""}, {""end"": 74, ""labels"": [""Negative"", ""Ambience""], ""start"": 51, ""text"": ""suasananya kurang hidup""}, {""end"": 22, ""labels"": [""Negative"", ""Service""], ""start"": 0, ""text"": ""tempat parkirnya kecil""}, {""end"": 100, ""labels"": [""Positive"", ""Food""], ""start"": 77, ""text"": ""makanannya overall enak""}, {""end"": 161, ""labels"": [""Positive"", ""Food""], ""start"": 140, ""text"": ""lava cakenya the best""}, {""end"": 281, ""labels"": [""Negative"", ""Ambience""], ""start"": 261, ""text"": ""bangkunya agak keras""}, {""end"": 303, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 288, ""text"": ""overall is good""}]"
went here for dinner with my family 2 weeks ago. i ordered wild mushroom soup and steak (i forgot which one). the soup was too salty and the steak was overcooked and badly seasoned. i had hot tea and it was good but ofc hot teas just couldn’t go wrong. but they have various type of tea which is great.   we were seated on the first floor and were not at the pool section. i think the chairs and tables wasn’t very uncomfortable. i think the interior was designed to be pretty not comfy.,"[{""end"": 132, ""labels"": [""Negative"", ""Food""], ""start"": 110, ""text"": ""the soup was too salty""}, {""end"": 161, ""labels"": [""Negative"", ""Food""], ""start"": 137, ""text"": ""the steak was overcooked""}, {""end"": 180, ""labels"": [""Negative"", ""Food""], ""start"": 166, ""text"": ""badly seasoned""}, {""end"": 286, ""labels"": [""Positive"", ""Food""], ""start"": 267, ""text"": ""various type of tea""}, {""end"": 428, ""labels"": [""Negative"", ""Ambience""], ""start"": 381, ""text"": ""the chairs and tables wasn\u2019t very uncomfortable""}]"
"tempatnya bagus banget, kalau kalian gamau terlalu bising bisa di lantai 2 dan cukup luas tempatnya. makanannya juga beragam, dan enak enak banget. staff nya ramah semua. buat kalian yang mau foto - foto cocok banget tempatnya karena banyak sudut - sudut yang bagus buat jd objek foto.recommended untuk orang - orang jakarta yang lagi mampir ke bandung.","[{""end"": 22, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""tempatnya bagus banget""}, {""end"": 124, ""labels"": [""Positive"", ""Food""], ""start"": 101, ""text"": ""makanannya juga beragam""}, {""end"": 146, ""labels"": [""Positive"", ""Food""], ""start"": 130, ""text"": ""enak enak banget""}, {""end"": 169, ""labels"": [""Positive"", ""Service""], ""start"": 148, ""text"": ""staff nya ramah semua""}]"
"kepi banget sama ini cafe, dateng udah lumayan rame di dalem tp akhirnya kebagian di kolam nya, dingin bgt air nya terus adem gitu rindang, temptnya nyaman enak, aku kesini pesen pizza dan recommend siihhh enak banget soalnya hehe","[{""end"": 160, ""labels"": [""Positive"", ""Ambience""], ""start"": 140, ""text"": ""temptnya nyaman enak""}, {""end"": 225, ""labels"": [""Positive"", ""Food""], ""start"": 206, ""text"": ""enak banget soalnya""}, {""end"": 205, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 189, ""text"": ""recommend siihhh""}]"
"ever experience eating in the pool? here is it. one eighty coffee restaurant - one of best spot to go for unique ambiance. having a lunch in a pool is such a new experience. another bandung, indonesia great place to put in your bucketlist if you be there for a vacation. overall the food taste nice. there is also indoor if you don't want to be in the water and the indoor ambience is nice too. @oneeightycoffee  1. lasagna l'uovo - lasagna served with poached egg, tomato sauce, mix sauce, and cheese sauce. 2. salmon diavolo - pasta with olive oil, salmon, lime leaves, black olive, chili padi, tomato and dill. 3. chicken wings - marinated chicken wings served with spicy honey sauce. love it overall. (8/10)  instagram & facebook page : @thefoodslife kindly visit & follow for more.  #food#instafood#eat#instagram#foodporn#foodphotography#foodie#eating#foodies#delicious#yummy#bestoftheday#photo#photography#photooftheday#foodpic#dish#makan#enak#foods#foodlover#foodblog#foodstagram#kuliner#foodblogger#bandung#restaurant#lunch#latepost","[{""end"": 121, ""labels"": [""Positive"", ""Ambience""], ""start"": 106, ""text"": ""unique ambiance""}, {""end"": 298, ""labels"": [""Positive"", ""Food""], ""start"": 283, ""text"": ""food taste nice""}, {""end"": 389, ""labels"": [""Positive"", ""Ambience""], ""start"": 362, ""text"": ""the indoor ambience is nice""}]"
jika ingin makan di sini diwajibkan sudah mengganjel perut dan latihan sabar mungkin. waktu waiting list yang memakan sejam lebih hanya karena menginginkan tempat duduk dengan sense kaki manja di dalam air agak tidak worth menurut pribadi karena tidak se-amazed itu sih. bagian yang memiliki kolam di bawahnya juga tidak luas dan hanya terdiri dari 4 / 3 tempat duduk makanya waiting list selalu berlaku  untuk menu makanan maupun minuman agak pricey sih dan dari segi rasa standart dengan porsi yang sekedar lewat di perut. tapi untuk pelayanan so friendly sih tapi sayangnya agak lemot dan tidak konsisten.  btw bagi yang tidak ingin duduk di bagian kolam biasanya tidak antri kok. tbh tempat ini cukup luas hanya kolamnya saja yang sempit. menu makanan juga variatif dan tidak gitu-gitu aja,"[{""end"": 450, ""labels"": [""Negative"", ""Price""], ""start"": 439, ""text"": ""agak pricey""}, {""end"": 557, ""labels"": [""Positive"", ""Service""], ""start"": 536, ""text"": ""pelayanan so friendly""}, {""end"": 607, ""labels"": [""Negative"", ""Service""], ""start"": 562, ""text"": ""tapi sayangnya agak lemot dan tidak konsisten""}, {""end"": 769, ""labels"": [""Positive"", ""Food""], ""start"": 743, ""text"": ""menu makanan juga variatif""}]"
"ambience dan makanannya enak2 banget. kedua kalinya kesini, order: brasa chicken, chicken florentine enak banget","[{""end"": 36, ""labels"": [""Positive"", ""Food""], ""start"": 13, ""text"": ""makanannya enak2 banget""}, {""end"": 8, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""ambience""}, {""end"": 112, ""labels"": [""Positive"", ""Food""], ""start"": 82, ""text"": ""chicken florentine enak banget""}]"
kalau disini aku lebih suka ambiencenya. dinner disini bawaannya tenang aja pas kesini mungkin waktunya juga lagi pas kali ya. makanannya juga lumayan. overall good sih ini,"[{""end"": 39, ""labels"": [""Positive"", ""Ambience""], ""start"": 17, ""text"": ""lebih suka ambiencenya""}, {""end"": 150, ""labels"": [""Positive"", ""Food""], ""start"": 127, ""text"": ""makanannya juga lumayan""}, {""end"": 168, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 152, ""text"": ""overall good sih""}]"
"follow my ig = @duocicip easily found near the office. almost gewddd in my mouth. all the flavours definitely complement of the beef. many kind of sambal : sambal lu'at, sambal ijo, sambal matah, black pepper, rica-rica. you can choose whatever you want for making more delicious.","[{""end"": 132, ""labels"": [""Positive"", ""Food""], ""start"": 82, ""text"": ""all the flavours definitely complement of the beef""}]"
"follow my ig: @pinkpesco  cafe di bandung yang udah lama hits gara"" ada airnya, cocok buat lunch, dinner atau sekedar nongki berjam"".  sayangnya waktu aku kesana ujan terus jadi ga bisa duduk di poolnya  tempatnya sendiri luas tapi ternyata bagian poolnya kecil. ada 2 lantai, di lantai atas ternyata cukup luas dan ada live musicnya.  untuk makanan, surprisingly enaak loh! aku cobain croissant con carne, croissant yang flaky tp lembut dipadukan dengan bolognese sauce, telur, mayo, dan sayuran. creamy, ngeblend rasanya dan ga eneg. side dishnya ada kentang goreng yang cukup banyak dan garing. temenku pesen pasta dan dia juga bilang enak.  untuk harga emang agak pricey kalo menurutku, tapi masih sebanding sih dengan rasa dan tempat.","[{""end"": 333, ""labels"": [""Positive"", ""Ambience""], ""start"": 301, ""text"": ""cukup luas dan ada live musicnya""}, {""end"": 369, ""labels"": [""Positive"", ""Food""], ""start"": 351, ""text"": ""surprisingly enaak""}, {""end"": 534, ""labels"": [""Positive"", ""Food""], ""start"": 506, ""text"": ""ngeblend rasanya dan ga eneg""}, {""end"": 585, ""labels"": [""Positive"", ""Food""], ""start"": 573, ""text"": ""cukup banyak""}, {""end"": 674, ""labels"": [""Negative"", ""Price""], ""start"": 651, ""text"": ""harga emang agak pricey""}]"
"good ambience, kemarin kesini kebagian lantai 1 non smoking area tempatnya enak bgt buat ngobrol2 lama sama temen atau keluarga  good taste, untuk yang baru pertama kali kesini pastinya pesen menu recommended, dan setuju rasanya tidak mengecewakan untuk minumannya paling suka sama si es kopi vietnam nyaaa, bellamies juice nya jg seger, croisant nya crunchy  untuk harga sesuai dengan porsi nya jd worth it","[{""end"": 13, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""good ambience""}, {""end"": 83, ""labels"": [""Positive"", ""Ambience""], ""start"": 65, ""text"": ""tempatnya enak bgt""}, {""end"": 139, ""labels"": [""Positive"", ""Food""], ""start"": 129, ""text"": ""good taste""}, {""end"": 247, ""labels"": [""Positive"", ""Food""], ""start"": 221, ""text"": ""rasanya tidak mengecewakan""}, {""end"": 336, ""labels"": [""Positive"", ""Food""], ""start"": 308, ""text"": ""bellamies juice nya jg seger""}, {""end"": 391, ""labels"": [""Positive"", ""Price""], ""start"": 366, ""text"": ""harga sesuai dengan porsi""}, {""end"": 358, ""labels"": [""Positive"", ""Food""], ""start"": 338, ""text"": ""croisant nya crunchy""}]"
"we had early lunch here, the second floor was only few people there, so it was great. semi outdoor, love it. the foods are worth the price, not really expensive, the taste was great.  i ordered gelato mango (forgot the full name), the real size was not as i imagined when i saw the pic in the menu but it's okay. love the taste, so fresh to have it in the middle of the day. then i had hamburg steak, with that price, it's worth it!","[{""end"": 138, ""labels"": [""Positive"", ""Food""], ""start"": 109, ""text"": ""the foods are worth the price""}, {""end"": 160, ""labels"": [""Positive"", ""Price""], ""start"": 140, ""text"": ""not really expensive""}, {""end"": 327, ""labels"": [""Positive"", ""Food""], ""start"": 313, ""text"": ""love the taste""}, {""end"": 431, ""labels"": [""Positive"", ""Price""], ""start"": 401, ""text"": ""with that price, it's worth it""}]"
"finally i was able to enter this hottest bakery in town! wow just wow. i tried to came to this bakery for 3rd time but the parking lot was so full. but the 4th time i went there very early and yay meee, i can find the parking spot. their almond croissant is so delicious. for real and their strawberry macaron tasted like candy. yummm. but the real winner was chocolate macaron. tasted so goodddd","[{""end"": 270, ""labels"": [""Positive"", ""Food""], ""start"": 238, ""text"": ""almond croissant is so delicious""}, {""end"": 396, ""labels"": [""Positive"", ""Food""], ""start"": 379, ""text"": ""tasted so goodddd""}]"
roasted rosemary chicken: 6/10 (small delivery portion) carrot cake: 9/10 filet mignon: 7/10 chicken carbonara: 7/10 nasi goreng ayam wijen: 6/10,"[{""end"": 54, ""labels"": [""Negative"", ""Food""], ""start"": 32, ""text"": ""small delivery portion""}]"
"tempatnya cozy dan nyaman. td gw pesen spaghetti dan caesar salad ( lupa difoto  )  makanan nya enak, reasonable price, staffnya fiendy dan pelayanan nya cepat. ok dan recommended bgt buat makan dan nongkrong. would definitely come back for sure.","[{""end"": 25, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""tempatnya cozy dan nyaman""}, {""end"": 100, ""labels"": [""Positive"", ""Food""], ""start"": 84, ""text"": ""makanan nya enak""}, {""end"": 118, ""labels"": [""Positive"", ""Price""], ""start"": 102, ""text"": ""reasonable price""}, {""end"": 159, ""labels"": [""Positive"", ""Service""], ""start"": 120, ""text"": ""staffnya fiendy dan pelayanan nya cepat""}, {""end"": 245, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 210, ""text"": ""would definitely come back for sure""}, {""end"": 208, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 161, ""text"": ""ok dan recommended bgt buat makan dan nongkrong""}]"
"saya sudah menunggu sekitar 30 menit , saya bertanya untuk mengecek makanan saya saja . tapi jawaban waiters nya sangat tidak ramah dia menjawab tanpa mengecek “ tunggu aja orang pesennya baru tadi kan bentar” bukan masalah menunggu nya tapi jawabnya tidak enak di hati tolong di improve yaa servicenya","[{""end"": 131, ""labels"": [""Negative"", ""Service""], ""start"": 101, ""text"": ""waiters nya sangat tidak ramah""}]"
kesini karna diajakin temen tapi annin tofu pudding sm manggo pudding nya bener bener enak banget. wajib dicoba sih kalo kesini harus pesen pudding nya.,"[{""end"": 97, ""labels"": [""Positive"", ""Food""], ""start"": 33, ""text"": ""annin tofu pudding sm manggo pudding nya bener bener enak banget""}]"
