Kalimat #,Word,Tag
629,nothing,I-MISCELLANEOUS
629,special,I-MISCELLANEOUS
629,pelayanny,B-SERVICE
629,ramah,I-SERVICE
629,pesen,O
629,steak,O
629,dengan,O
629,kematangan,O
629,medium,O
629,dan,O
629,rasanya,B-FOOD
629,ya,I-FOOD
629,lumayan,I-FOOD
629,ya,I-FOOD
629,cakenya,B-FOOD
629,jg,I-FOOD
629,lumayan,I-FOOD
630,i,B-MISCELLANEOUS
630,looove,I-MISCELLANEOUS
630,the,I-MISCELLANEOUS
630,place,I-MISCELLANEOUS
630,indoor,O
630,seating,O
630,in,O
630,front,O
630,and,O
630,outdoor,O
630,seating,O
630,for,O
630,smoking,O
630,area,O
630,at,O
630,the,O
630,back,O
630,place,B-AMBIENCE
630,is,I-AMBIENCE
630,nice,I-AMBIENCE
630,and,I-AMBIENCE
630,cozy,I-AMBIENCE
630,homey,I-AMBIENCE
630,i,O
630,ordered,O
630,piccolo,O
630,with,O
630,their,O
630,house,O
630,blend,O
630,beans,O
630,which,I-FOOD
630,is,I-AMBIENCE
630,nice,I-AMBIENCE
630,strong,I-FOOD
630,coffee,I-FOOD
630,also,O
630,bought,O
630,the,B-FOOD
630,cruller,I-FOOD
630,acai,I-FOOD
630,bowl,I-FOOD
630,which,I-FOOD
630,is,I-FOOD
630,so,I-FOOD
630,good,I-FOOD
630,the,B-FOOD
630,cruller,I-FOOD
630,is,I-FOOD
630,crunchy,I-FOOD
630,but,I-FOOD
630,too,I-FOOD
630,sweet,I-FOOD
630,for,I-FOOD
630,my,I-FOOD
630,taste,I-FOOD
630,their,O
630,acai,I-FOOD
630,bowl,I-FOOD
630,is,I-FOOD
630,so,I-FOOD
630,so,I-FOOD
630,good,I-FOOD
630,the,B-FOOD
630,portion,I-FOOD
630,is,I-FOOD
630,big,I-FOOD
630,half,O
630,of,O
630,the,O
630,bowl,I-FOOD
630,is,I-FOOD
630,filled,O
630,with,O
630,granola,O
630,too,O
630,barista,B-SERVICE
630,is,I-AMBIENCE
630,nice,I-AMBIENCE
630,and,I-AMBIENCE
630,friendly,I-SERVICE
630,they,O
630,explain,O
630,about,O
630,the,O
630,menu,O
630,in,O
630,details,O
630,they,O
630,just,O
630,opened,O
630,new,O
630,branch,O
630,at,O
630,dago,O
630,with,O
630,different,O
630,kind,O
630,of,O
630,interior,O
630,more,O
630,like,O
630,jakartas,O
630,coffee,O
630,shopinstagramable,O
630,with,O
630,white,O
630,interior,O
630,will,I-MISCELLANEOUS
630,come,I-MISCELLANEOUS
630,back,I-MISCELLANEOUS
630,again,I-MISCELLANEOUS
630,when,O
630,im,O
630,back,O
630,at,O
630,bandung,O
631,i,O
631,tried,O
631,the,O
631,coffee,O
631,chocolate,O
631,banana,O
631,donut,O
631,and,O
631,a,O
631,kind,O
631,of,O
631,chocolate,O
631,churros,O
631,none,B-FOOD
631,of,I-FOOD
631,them,I-FOOD
631,was,I-FOOD
631,failed,I-FOOD
631,perfect,B-FOOD
631,taste,I-FOOD
631,coffee,B-FOOD
631,and,I-FOOD
631,foods,I-FOOD
631,are,I-FOOD
631,excellent,I-FOOD
631,planning,O
631,to,O
631,come,O
631,back,O
631,there,O
631,once,O
631,i,O
631,visit,O
631,bandung,O
632,i,O
632,wandered,O
632,in,O
632,on,O
632,sunday,O
632,to,O
632,a,O
632,quiet,O
632,cafe,O
632,and,O
632,was,O
632,greeted,O
632,by,O
632,2,O
632,young,O
632,men,O
632,who,O
632,quickly,B-SERVICE
632,and,I-SERVICE
632,efficiently,I-SERVICE
632,took,I-SERVICE
632,our,I-SERVICE
632,orders,I-SERVICE
632,the,B-FOOD
632,menu,I-FOOD
632,had,I-FOOD
632,enough,I-FOOD
632,variety,I-FOOD
632,and,O
632,we,O
632,ordered,O
632,a,O
632,big,O
632,breakfast,O
632,and,I-MISCELLANEOUS
632,an,I-MISCELLANEOUS
632,avocado,B-FOOD
632,sandwich,I-FOOD
632,the,O
632,big,O
632,breakfast,O
632,was,O
632,substantial,O
632,although,O
632,i,O
632,was,O
632,thoroughly,O
632,disappointed,B-FOOD
632,with,I-FOOD
632,a,I-FOOD
632,serving,I-FOOD
632,of,I-FOOD
632,limp,I-FOOD
632,cheap,B-FOOD
632,sausages,I-FOOD
632,eggs,B-FOOD
632,were,I-FOOD
632,done,I-FOOD
632,well,I-FOOD
632,and,O
632,the,B-FOOD
632,ham,I-FOOD
632,was,I-FOOD
632,just,I-FOOD
632,ok,I-FOOD
632,i,O
632,wouldnt,O
632,order,I-MISCELLANEOUS
632,it,I-MISCELLANEOUS
632,again,I-MISCELLANEOUS
632,however,O
632,myriends,O
632,avocado,B-FOOD
632,sandwich,I-FOOD
632,did,I-FOOD
632,look,I-FOOD
632,inviting,I-FOOD
632,he,O
632,reported,O
632,two,O
632,thumbs,O
632,up,O
632,we,O
632,then,O
632,ordered,O
632,a,O
632,latte,O
632,and,O
632,a,O
632,cappuccino,O
632,both,B-FOOD
632,were,I-FOOD
632,prepared,I-FOOD
632,and,O
632,served,B-FOOD
632,well,I-FOOD
632,one,O
632,small,O
632,point,O
632,we,O
632,sat,O
632,the,O
632,back,O
632,where,O
632,there,O
632,was,O
632,a,O
632,view,O
632,of,O
632,a,O
632,filthy,B-MISCELLANEOUS
632,and,I-MISCELLANEOUS
632,badly,I-MISCELLANEOUS
632,organized,I-MISCELLANEOUS
632,mezzanine,I-MISCELLANEOUS
632,floor,I-MISCELLANEOUS
632,unsightly,B-MISCELLANEOUS
632,and,I-MISCELLANEOUS
632,an,I-MISCELLANEOUS
632,eyesore,I-MISCELLANEOUS
632,clean,O
632,it,O
632,up,O
632,overall,O
632,i,O
632,am,O
632,definitely,B-MISCELLANEOUS
632,coming,I-MISCELLANEOUS
632,back,I-MISCELLANEOUS
632,but,O
632,not,O
632,for,O
632,the,O
632,big,O
632,breakfast,O
632,i,O
632,predict,O
632,that,O
632,this,O
632,place,O
632,will,O
632,eventually,O
632,give,O
632,thf,O
632,a,O
632,run,O
632,for,O
632,its,O
632,money,O
633,salah,O
633,satu,O
633,geprek,O
633,terkhas,O
633,dibandung,O
633,dari,O
633,jaman,O
633,masih,O
633,di,O
633,toko,O
633,kecil,O
633,sampe,O
633,udh,O
633,sebesar,O
633,skrng,O
633,dr,O
633,jaman,O
633,masih,O
633,oake,O
633,kertas,O
633,makanan,O
633,sampe,O
633,tempat,B-FOOD
633,makan,I-FOOD
633,gini,I-FOOD
633,tetep,I-FOOD
633,enak,I-FOOD
633,udah,I-FOOD
633,terbaik,I-FOOD
633,dan,O
633,murah,I-PRICE
634,geprek,B-FOOD
634,terbaik,I-FOOD
634,sebandung,I-FOOD
634,rasanya,O
634,daridulu,O
634,gapernah,O
634,berubah,O
634,selalu,B-FOOD
634,enak,I-FOOD
634,bgt,I-FOOD
634,cuma,O
634,ga,B-FOOD
634,konsisten,I-FOOD
634,di,I-FOOD
634,tingkat,I-FOOD
634,kepedesannya,I-FOOD
634,aja,O
634,kadang,O
634,level,O
634,5,O
634,pedes,O
634,bgt,O
634,tp,O
634,level,O
634,7,O
634,ga,O
634,pedes,O
634,tp,O
634,langganan,B-MISCELLANEOUS
634,sering,I-MISCELLANEOUS
634,bgt,I-MISCELLANEOUS
634,kesini,I-MISCELLANEOUS
634,cinta,I-MISCELLANEOUS
635,tapi,O
635,yang,O
635,paling,O
635,gua,O
635,suka,O
635,malah,O
635,bakso,O
635,geprek,O
635,nya,O
635,hahaha,O
635,enak,B-FOOD
635,banget,I-FOOD
635,loh,O
636,one,B-FOOD
636,of,I-FOOD
636,the,I-FOOD
636,best,I-FOOD
636,ayam,I-FOOD
636,geprek,I-FOOD
636,in,O
636,town,O
637,sejauh,O
637,ini,O
637,sih,O
637,ayam,B-FOOD
637,geprek,I-FOOD
637,yang,I-FOOD
637,paling,I-FOOD
637,enak,I-FOOD
637,masih,O
637,geprek,O
637,bebas,O
637,mana,O
637,sekarang,O
637,tempatnya,B-MISCELLANEOUS
637,jauh,I-MISCELLANEOUS
637,lebih,I-MISCELLANEOUS
637,luas,I-MISCELLANEOUS
637,terus,O
637,nyaman,B-AMBIENCE
637,ga,I-AMBIENCE
637,panas,I-AMBIENCE
637,kaya,O
637,waktu,O
637,dulu,O
637,dan,O
637,lebih,B-MISCELLANEOUS
637,bersih,I-MISCELLANEOUS
637,juga,O
637,sih,O
637,buat,O
637,rasanya,B-FOOD
637,kayanya,I-FOOD
637,gausah,I-FOOD
637,ditanya,I-FOOD
637,lagi,I-FOOD
637,deh,I-FOOD
637,soalnya,I-FOOD
637,emang,I-FOOD
637,juara,I-FOOD
637,banget,O
638,tempatnya,B-AMBIENCE
638,sejuk,I-AMBIENCE
638,pegawai,B-SERVICE
638,semuanya,I-SERVICE
638,ramah,I-SERVICE
638,untuk,O
638,rasa,B-FOOD
638,makanannya,I-FOOD
638,sesuai,I-FOOD
638,ekspetasi,I-FOOD
638,dengan,O
638,harganya,O
638,terlebih,O
638,bisa,B-SERVICE
638,nambah,I-SERVICE
638,gratis,I-SERVICE
638,kalo,O
638,makan,O
638,di,O
638,tempat,O
638,udah,O
638,jadi,O
638,favorit,O
638,sih,O
638,ini,O
639,the,B-FOOD
639,food,I-FOOD
639,is,I-FOOD
639,great,I-FOOD
639,the,O
639,sambal,B-FOOD
639,tasted,I-FOOD
639,good,I-FOOD
639,and,I-FOOD
639,savory,I-FOOD
639,the,O
639,portion,B-FOOD
639,is,I-FOOD
639,quite,I-FOOD
639,big,I-FOOD
639,and,I-FOOD
639,satisfying,I-FOOD
639,however,O
639,the,O
639,meatballs,B-FOOD
639,are,I-FOOD
639,too,I-FOOD
639,salty,I-FOOD
639,overall,O
639,its,O
639,a,O
639,recommended,B-MISCELLANEOUS
639,place,I-MISCELLANEOUS
640,it,O
640,was,O
640,great,B-MISCELLANEOUS
640,experience,I-MISCELLANEOUS
640,having,I-MISCELLANEOUS
640,dinner,I-MISCELLANEOUS
640,at,I-MISCELLANEOUS
640,this,I-MISCELLANEOUS
640,resto,I-MISCELLANEOUS
641,follow,O
641,me,O
641,on,O
641,instagram,O
641,awakdoyankuliner,O
641,kalo,O
641,ke,O
641,bandung,O
641,entah,O
641,kenapa,O
641,wajib,O
641,kesini,O
641,yang,O
641,bikin,B-FOOD
641,nagih,I-FOOD
641,itu,I-FOOD
641,sambelnya,I-FOOD
641,bebeknya,B-FOOD
641,lembut,I-FOOD
641,banget,I-FOOD
641,gede,I-FOOD
641,ga,B-FOOD
641,alot,I-FOOD
641,yg,O
641,jual,O
641,juga,O
641,ga,B-FOOD
641,pelit,I-FOOD
641,sambel,I-FOOD
641,kalo,O
641,mau,O
641,nambah,O
641,pasti,O
641,dikasih,O
641,banyak,O
642,tempat,B-MISCELLANEOUS
642,makan,I-MISCELLANEOUS
642,bebek,I-MISCELLANEOUS
642,favorit,I-MISCELLANEOUS
642,di,O
642,bandung,O
642,selain,O
642,karena,O
642,harga,B-PRICE
642,menunya,I-PRICE
642,yang,I-PRICE
642,murah2,I-PRICE
642,rasanya,B-FOOD
642,juga,I-FOOD
642,enak,I-FOOD
642,makanya,O
642,gak,O
642,heran,O
642,tempat,B-MISCELLANEOUS
642,ini,I-MISCELLANEOUS
642,rame,I-MISCELLANEOUS
642,terus,I-MISCELLANEOUS
642,bebek,B-FOOD
642,gorengnya,I-FOOD
642,empuk,I-FOOD
642,banget,I-FOOD
642,digoreng,O
642,garing,O
642,sambel,B-FOOD
642,tomatnya,I-FOOD
642,terlalu,I-FOOD
642,manis,I-FOOD
642,menurut,O
642,gue,O
642,jd,O
642,mungkin,O
642,bisa,O
642,request,O
642,minta,O
642,yang,O
642,pedes,O
642,karena,O
642,agak,O
642,kurang,O
642,cocok,O
642,sama,O
642,bebeknya,O
642,tapi,O
642,overall,B-FOOD
642,tetep,I-FOOD
642,enjoyable,I-FOOD
643,dulu,O
643,zaman2nya,O
643,masih,O
643,sibuk,O
643,kuliahrapat,O
643,sering,O
643,banget,O
643,mampir,O
643,kesini,O
643,setiap,O
643,pulang,O
643,rapat,O
643,hahaha,O
643,mau,O
643,ayam,B-FOOD
643,atau,I-FOOD
643,bebek,I-FOOD
643,sama,I-FOOD
643,juaranya,I-FOOD
643,tapi,O
643,bebek,I-FOOD
643,terbaik,I-FOOD
643,sih,O
643,nggak,B-FOOD
643,alot,I-FOOD
643,super,I-FOOD
643,empuk,I-FOOD
643,dan,I-FOOD
643,lembut,I-FOOD
643,sambelnya,B-FOOD
643,juga,I-FOOD
643,juara,I-FOOD
643,ada,O
643,dua,O
643,macem,O
643,gitu,O
643,ada,O
643,yg,O
643,tomat,O
643,ada,O
643,yang,O
643,ga,O
643,tomat,O
643,kalo,O
643,mau,O
643,lebih,O
643,nampol,O
643,pedesnya,O
643,bisa,O
643,minta,O
643,ke,O
643,mas,O
643,nya,O
643,untuk,O
643,harga,B-PRICE
643,sendiri,I-PRICE
643,standard,I-PRICE
643,pas,I-PRICE
643,dikantong,I-PRICE
644,beberapa,O
644,kali,O
644,makan,O
644,disini,O
644,karena,O
644,deket,O
644,kampus,O
644,bebek,B-FOOD
644,goreng,I-FOOD
644,dan,I-FOOD
644,ayam,I-FOOD
644,goreng,I-FOOD
644,disini,I-FOOD
644,enak,I-FOOD
644,semuaa,I-FOOD
644,dan,O
644,harganya,B-PRICE
644,juga,I-PRICE
644,cukup,I-PRICE
644,murah,I-PRICE
644,untuk,O
644,ukuran,O
644,dada,O
644,bebek,O
644,yang,O
644,besar,O
644,banget,O
644,cuma,O
644,23rb,O
644,sudah,O
644,sama,O
644,nasi,O
644,sambalnya,B-FOOD
644,juga,I-FOOD
644,enak,I-FOOD
644,tapi,O
644,menurutku,O
644,kurang,B-FOOD
644,pedes,I-FOOD
644,sisanya,B-MISCELLANEOUS
644,oke,I-MISCELLANEOUS
644,banget,I-MISCELLANEOUS
645,enak,B-FOOD
645,dan,O
645,muraahhh,O
645,harus,O
645,banget,O
645,nyobain,O
645,bebek,O
645,borme,O
645,karena,O
645,kapan,O
645,lagi,O
645,makan,O
645,bebek,O
645,dengan,O
645,harga,O
645,20an,O
645,udah,O
645,kenyaang,B-FOOD
645,nikmat,I-FOOD
645,bgtbgt,I-FOOD
645,sambelnya,O
645,ga,O
645,pedes,O
645,lebih,O
645,ke,O
645,manis,O
645,jadi,O
645,kalau,O
645,mau,O
645,mintah,O
645,aa,O
645,nya,O
645,sambel,O
645,bawangnya,O
645,supaya,O
645,lebih,O
645,nampol,O
645,pedesnya,O
645,akan,O
645,terus,O
645,kesini,O
645,lagi,O
645,dan,O
645,lagi,O
646,enak,B-FOOD
646,banget,I-FOOD
646,enak,B-FOOD
646,banget,I-FOOD
646,setiap,O
646,ke,O
646,bandung,O
646,pasti,O
646,kesini,O
647,cinta,B-FOOD
647,sekali,I-FOOD
647,dengan,I-FOOD
647,bebek,I-FOOD
647,gorengnya,I-FOOD
647,dan,O
647,sambal,O
647,pedas,O
648,serius,O
648,ini,O
648,bebek,B-FOOD
648,goreng,I-FOOD
648,enak,I-FOOD
648,banget,I-FOOD
648,nyesel,O
648,cuma,O
648,makan,O
648,sekali,O
648,pas,O
648,di,O
648,bandung,O
648,dagingnya,B-FOOD
648,empuk,I-FOOD
648,dan,I-FOOD
648,gak,I-FOOD
648,amis,I-FOOD
648,sampe,O
648,tulangtulangnya,B-FOOD
648,juga,I-FOOD
648,empuk,I-FOOD
648,sambelnya,B-FOOD
648,juga,I-FOOD
648,enak,I-FOOD
648,ngasihnya,B-FOOD
648,ga,I-FOOD
648,pelit,I-FOOD
648,makan,O
648,kesini,O
648,pas,O
648,malemmalem,O
648,udah,O
648,mau,O
648,tutup,O
648,tapi,O
648,masih,O
648,lumayan,O
648,rame,O
648,makan,O
648,dilantai,O
648,2,O
648,nya,O
648,jadi,O
648,semriwing,O
648,angin,O
648,bandung,O
649,bebek,O
649,ali,O
649,borromeus,O
649,menawarkan,O
649,menu,B-FOOD
649,ayam,I-FOOD
649,bebek,I-FOOD
649,dan,I-FOOD
649,lele,I-FOOD
649,yang,I-FOOD
649,gurih,I-FOOD
649,dan,O
649,enak,B-FOOD
649,bangeeeet,I-FOOD
649,harganya,B-PRICE
649,juga,I-PRICE
649,terjangkau,I-PRICE
649,banget,I-PRICE
649,walaupun,O
649,sering,B-MISCELLANEOUS
649,penuh,I-MISCELLANEOUS
649,setiap,O
649,harinya,O
649,dari,O
649,pagi,O
649,hingga,O
649,malam,O
649,hari,O
649,kecuali,O
649,jumat,O
649,yang,O
649,mulai,O
649,habis,O
649,jumatan,O
649,tempat,O
649,ini,O
649,terdiri,O
649,dari,O
649,3,O
649,lantai,O
649,dilengkapi,B-MISCELLANEOUS
649,dengan,I-MISCELLANEOUS
649,fasilitas,I-MISCELLANEOUS
649,toilet,I-MISCELLANEOUS
649,dan,I-MISCELLANEOUS
649,mushola,I-MISCELLANEOUS
650,sebenernya,O
650,lupa,O
650,belinya,O
650,di,O
650,jalan,O
650,apa,O
650,tapi,O
650,suka,B-FOOD
650,banget,I-FOOD
650,selebay,O
650,itu,O
650,suka,O
650,nya,O
651,seneng,O
651,banget,O
651,menemukan,O
651,tempat,O
651,burger,O
651,di,O
651,bandung,O
651,tempatnya,O
651,di,O
651,daerah,O
651,ciumbuleuit,O
651,dan,O
651,makannya,O
651,pas,O
651,udah,O
651,malem,O
651,jadi,O
651,dingin,O
651,pertama,O
651,kali,O
651,tau,O
651,brother,O
651,jonn,O
651,sons,O
651,dari,O
651,food,O
651,trucknya,O
651,di,O
651,acara,O
651,jazz,O
651,goes,O
651,to,O
651,campus,O
651,dan,O
651,langsung,O
651,kesemsem,O
651,rotinya,B-FOOD
651,lembut,I-FOOD
651,bangeet,I-FOOD
651,nget,O
651,dan,O
651,di,O
651,panggang,O
651,dulu,O
651,jadi,O
651,dimasaknya,B-FOOD
651,fresh,I-FOOD
651,jadi,I-FOOD
651,semuanya,I-FOOD
651,hangat,I-FOOD
651,gak,O
651,anyep,O
651,dagingnya,B-FOOD
651,lembut,I-FOOD
651,banget,I-FOOD
651,friesnya,O
651,dikasih,O
651,bumbu,O
651,semacam,O
651,bonca,O
651,gitu,O
651,spicy,O
651,ada,O
651,banyak,O
651,macamnya,O
651,daging,O
651,kambing,O
651,ikan,O
651,cheeseburger,O
651,dan,O
651,mushroom,O
651,this,B-MISCELLANEOUS
651,place,I-MISCELLANEOUS
651,is,I-MISCELLANEOUS
651,crazy,I-MISCELLANEOUS
651,harus,O
651,banget,O
651,dicobain,O
651,kalo,O
651,main,O
651,ke,O
651,bandung,O
651,untuk,O
651,harganya,B-PRICE
651,lumayan,I-PRICE
651,pricey,I-PRICE
651,tapi,O
651,worth,B-PRICE
651,with,I-PRICE
651,the,I-PRICE
651,burger,I-PRICE
651,instagram,O
651,eatfluencerid,O
651,eatfluencerid,O
652,suitable,B-MISCELLANEOUS
652,for,I-MISCELLANEOUS
652,dinner,I-MISCELLANEOUS
652,they,O
652,provide,B-SERVICE
652,us,I-SERVICE
652,crackers,I-SERVICE
652,while,I-SERVICE
652,we,I-SERVICE
652,are,I-SERVICE
652,waiting,I-SERVICE
652,for,O
652,our,O
652,main,O
652,menu,O
652,their,B-FOOD
652,speciality,I-FOOD
652,is,I-FOOD
652,the,I-FOOD
652,steak,I-FOOD
652,good,B-AMBIENCE
652,ambiance,I-AMBIENCE
652,very,B-MISCELLANEOUS
652,fancy,I-MISCELLANEOUS
652,formal,I-MISCELLANEOUS
652,suitable,B-MISCELLANEOUS
652,for,I-MISCELLANEOUS
652,dinner,I-MISCELLANEOUS
652,with,O
652,partner,O
652,or,O
652,family,O
652,price,B-PRICE
652,is,I-PRICE
652,just,I-PRICE
652,okay,I-PRICE
652,drink,B-FOOD
652,was,I-FOOD
652,standard,I-FOOD
652,service,B-SERVICE
652,was,I-SERVICE
652,wonderful,I-SERVICE
652,must,O
652,try,O
652,shrimp,O
652,cocktail,O
653,slightly,B-MISCELLANEOUS
653,disappointing,I-MISCELLANEOUS
653,as,O
653,this,O
653,place,O
653,was,O
653,highly,O
653,recommended,O
653,by,O
653,some,O
653,friends,O
653,the,I-FOOD
653,cake,I-FOOD
653,was,I-FOOD
653,quite,I-FOOD
653,dense,I-FOOD
653,and,O
653,very,B-FOOD
653,plain,I-FOOD
653,we,O
653,ordered,O
653,2,O
653,flavours,O
653,roombutter,O
653,and,O
653,spicy,O
653,beef,I-FOOD
653,floss,I-FOOD
653,the,I-FOOD
653,roombutter,I-FOOD
653,was,I-FOOD
653,too,I-FOOD
653,sweet,I-FOOD
653,it,O
653,seemed,O
653,to,O
653,be,O
653,whipped,O
653,cream,O
653,with,O
653,sugar,O
653,so,O
653,it,O
653,tasted,O
653,like,O
653,eating,O
653,candy,O
653,than,O
653,cake,O
653,the,B-FOOD
653,beef,I-FOOD
653,floss,I-FOOD
653,was,I-FOOD
653,a,I-FOOD
653,total,I-FOOD
653,fail,I-FOOD
653,as,O
653,it,O
653,tasted,O
653,weird,O
653,to,O
653,our,O
653,tongue,O
653,not,B-FOOD
653,spicy,I-FOOD
653,and,O
653,kinda,B-FOOD
653,hard,I-FOOD
653,to,I-FOOD
653,chew,I-FOOD
653,one,O
653,the,O
653,good,O
653,side,O
653,the,B-FOOD
653,grilled,I-FOOD
653,cake,I-FOOD
653,was,I-FOOD
653,good,I-FOOD
653,as,O
653,it,O
653,adding,O
653,to,O
653,the,O
653,taste,O
653,but,O
653,i,O
653,aint,O
653,keen,O
653,to,O
653,go,O
653,back,O
653,once,B-MISCELLANEOUS
653,is,I-MISCELLANEOUS
653,enough,I-MISCELLANEOUS
654,kuliner,O
654,pertama,O
654,yg,O
654,di,O
654,cobain,O
654,pas,O
654,sampe,O
654,di,O
654,bandung,O
654,ternyata,O
654,bolu,B-FOOD
654,nya,I-FOOD
654,enakkkk,I-FOOD
654,bgt,I-FOOD
654,isinya,I-FOOD
654,padet,I-FOOD
654,lembutttt,B-FOOD
654,bgt,I-FOOD
654,wajib,O
654,cobain,O
654,pokonya,O
655,ini,B-MISCELLANEOUS
655,favorite,I-MISCELLANEOUS
655,kalo,I-MISCELLANEOUS
655,emang,I-MISCELLANEOUS
655,nyari,I-MISCELLANEOUS
655,cemilan,I-MISCELLANEOUS
655,di,O
655,sore,O
655,hari,O
655,ditemani,O
655,kopi,O
655,panas,O
655,ala,O
655,penikmat,O
655,senja,O
655,ini,O
655,satu,O
655,box,O
655,sekitar,O
655,10,O
655,kali,O
655,yaa,O
655,harga,O
655,sekitar,O
655,40an,O
655,kalo,O
655,gasalah,O
655,paling,O
655,sering,O
655,yang,O
655,aku,O
655,beli,O
655,itu,O
655,roombutter,O
655,dengan,O
655,keju,O
655,yang,O
655,niat,O
655,diet,O
655,juga,O
655,langsung,O
655,tergiur,O
655,dengan,O
655,wanginya,O
655,hehe,O
656,one,B-FOOD
656,of,I-FOOD
656,the,I-FOOD
656,best,I-FOOD
656,food,I-FOOD
656,that,O
656,i,O
656,had,O
656,in,O
656,bandung,O
656,itтАЩs,O
656,actually,O
656,similar,O
656,with,O
656,brioche,O
656,but,O
656,with,O
656,a,O
656,lot,O
656,of,O
656,eggs,O
656,so,O
656,it,O
656,tastes,O
656,like,O
656,bolu,O
656,i,O
656,tried,O
656,their,O
656,roombutter,B-FOOD
656,and,I-FOOD
656,cheese,I-FOOD
656,filling,I-FOOD
656,did,I-FOOD
656,not,I-FOOD
656,disappoint,I-FOOD
656,at,O
656,all,O
656,their,O
656,roombutter,B-FOOD
656,has,I-FOOD
656,distinctive,I-FOOD
656,aroma,I-FOOD
656,and,I-FOOD
656,flavor,I-FOOD
656,that,O
656,is,O
656,irreplaceable,O
657,bolu,B-FOOD
657,bakarnya,I-FOOD
657,enak,I-FOOD
657,rasa,O
657,coklatkeju,I-FOOD
657,favv,I-FOOD
657,roombutternya,B-FOOD
657,biasa,I-FOOD
657,aja,I-FOOD
657,thai,B-FOOD
657,teanya,I-FOOD
657,enak,I-FOOD
657,ga,O
657,terlalu,O
657,manis,O
657,pricenya,O
657,karna,O
657,saya,O
657,beli,O
657,satu,O
657,ada,O
657,3,O
657,varian,O
657,jd,O
657,lumayan,B-SERVICE
657,pricey,I-SERVICE
657,tpi,O
657,selebihnya,B-MISCELLANEOUS
657,enak,I-MISCELLANEOUS
657,worth,B-MISCELLANEOUS
657,to,I-MISCELLANEOUS
657,try,I-MISCELLANEOUS
658,untuk,O
658,pertama,O
658,kalinya,O
658,kesini,O
658,pesen,O
658,bolu,O
658,bakar,O
658,roombutter,O
658,dan,O
658,bolu,O
658,bakar,O
658,coklat,O
658,saya,O
658,lebih,O
658,favorit,B-FOOD
658,yg,I-FOOD
658,roombutter,I-FOOD
658,krn,O
658,rasanya,O
658,ada,O
658,gurihmanis,O
658,dan,O
658,agak,O
658,asin,O
658,untuk,O
658,tekstur,B-FOOD
658,rotinya,I-FOOD
658,lembut,I-FOOD
658,ampir,O
658,kaya,O
658,bolu,O
658,mungkin,O
658,krn,O
658,itu,O
658,di,O
658,namain,O
658,bolu,O
658,bakar,O
658,bolu,B-FOOD
658,bakarnya,I-FOOD
658,mantul,I-FOOD
658,dah,O
659,saya,O
659,beli,O
659,di,O
659,paskal,O
659,food,O
659,market,O
659,yg,O
659,rasa,O
659,butter,O
659,harganya,O
659,38k,O
659,tapi,O
659,ada,O
659,pajak,O
659,jadi,O
659,418k,O
659,setelah,B-FOOD
659,nyobain,I-FOOD
659,kecewa,I-FOOD
659,bgt,I-FOOD
659,sih,O
659,karena,O
659,ekspektasi,O
659,udh,O
659,tinggi,O
659,bgt,O
659,grgr,O
659,orang2,O
659,bilang,O
659,enak,O
659,ini,O
659,bgt,O
659,padahal,O
659,menurut,O
659,saya,O
659,pribadi,O
659,enak,B-FOOD
659,biasa,I-FOOD
659,aja,I-FOOD
659,rotinya,B-FOOD
659,juga,I-FOOD
659,gak,I-FOOD
659,selembut,I-FOOD
659,itu,I-FOOD
659,dan,O
659,porsinya,B-FOOD
659,dikit,I-FOOD
659,bgt,I-FOOD
659,buat,O
659,harga,O
659,38k,O
659,kecewa,B-MISCELLANEOUS
659,berat,I-MISCELLANEOUS
659,huhu,O
660,enaak,B-FOOD
660,dimakan,I-FOOD
660,hangat,I-FOOD
660,tapi,O
660,jangan,O
660,harep,O
660,bolu,O
660,dibakar,O
660,gitu,O
660,teksturnya,O
660,tetep,O
660,kayak,O
660,roti,O
660,bakar,O
660,tp,O
660,lebih,O
660,creamy,O
660,karena,O
660,dibakar,O
660,sm,O
660,banyak,O
660,bgt,O
660,mentega,O
660,overall,B-FOOD
660,its,I-FOOD
660,a,I-FOOD
660,good,I-FOOD
660,dish,I-FOOD
660,to,I-FOOD
660,try,I-FOOD
660,tapi,O
660,buat,O
660,yg,O
660,diet,O
660,jangan,O
660,coba2,O
660,ya,O
660,karena,O
660,mentega,B-FOOD
660,nya,I-FOOD
660,banjir,I-FOOD
660,banget,I-FOOD
661,i,B-MISCELLANEOUS
661,highly,I-MISCELLANEOUS
661,highly,I-MISCELLANEOUS
661,recommended,I-MISCELLANEOUS
661,this,I-MISCELLANEOUS
661,ini,O
661,bolu,B-FOOD
661,enak,I-FOOD
661,banget,I-FOOD
661,pas,O
661,lg,O
661,nunggu,O
661,pesenan,O
661,aja,O
661,wanginya,B-FOOD
661,bikin,I-FOOD
661,laper,I-FOOD
661,pesen,O
661,roombutter,B-FOOD
661,cheese,I-FOOD
661,strawberry,B-FOOD
661,choco,I-FOOD
661,roombutter,B-FOOD
661,cheese,I-FOOD
661,enak,I-FOOD
661,banget,I-FOOD
661,kejunya,O
661,melimpah,O
661,dan,O
661,ga,B-FOOD
661,bikin,I-FOOD
661,enek,I-FOOD
661,apalagi,O
661,kalo,O
661,makannya,B-FOOD
661,pas,I-FOOD
661,masih,I-FOOD
661,panas,I-FOOD
