Kalimat #,Word,Tag
1828,amount,O
1829,Nilai,O
1829,dolar,O
1829,naik,O
1829,terhadap,O
1829,kebanyakan,O
1829,mata,O
1829,uang,O
1829,asing,O
1830,Pada,O
1830,perdagangan,O
1830,sore,O
1830,akhir,O
1830,di,O
1830,New,B-LOCATION
1830,York,I-LOCATION
1830,dolar,O
1830,berada,O
1830,pada,O
1830,1.8415,B-QUANTITY
1830,marks,I-QUANTITY
1830,dan,O
1830,142.85,B-QUANTITY
1830,yen,I-QUANTITY
1830,dibandingkan,O
1830,dengan,O
1830,1.8340,B-QUANTITY
1830,marks,I-QUANTITY
1830,dan,O
1830,141.90,B-QUANTITY
1830,yen,I-QUANTITY
1830,pada,O
1830,akhir,O
1830,Monday,B-TIME
1831,Bouygues,B-ORGANIZATION
1831,S.A,I-ORGANIZATION
1831,sebuah,O
1831,perusahaan,O
1831,konstruksi,O
1831,terdisifikasi,O
1831,berbasis,O
1831,Paris,O
1831,mengatakan,O
1831,laba,O
1831,gabungan,O
1831,untuk,O
1831,paruh,O
1831,pertama,O
1831,1989,B-TIME
1831,setelah,O
1831,pembayaran,O
1831,terhadap,O
1831,bunga,O
1831,minoritas,O
1831,naik,O
1831,hingga,O
1831,188,B-QUANTITY
1831,juta,I-QUANTITY
1831,francs,I-QUANTITY
1831,Perancis,O
1831,$,B-QUANTITY
1831,30.2,I-QUANTITY
1831,juta,I-QUANTITY
1831,dari,O
1831,65,B-QUANTITY
1831,juta,I-QUANTITY
1831,francs,I-QUANTITY
1831,tahun,O
1831,sebelumnya,O
1832,Pendapatan,O
1832,naik,O
1832,21,B-QUANTITY
1832,%,I-QUANTITY
1832,hingga,O
1832,22.61,B-QUANTITY
1832,miliar,I-QUANTITY
1832,francs,I-QUANTITY
1832,dari,O
1832,18.69,B-QUANTITY
1832,miliar,I-QUANTITY
1832,francs,I-QUANTITY
1833,Tapi,O
1833,Bouygues,B-ORGANIZATION
1833,mengatakan,O
1833,laba,O
1833,paruh,O
1833,pertamanya,O
1833,tidak,O
1833,mengindikasikan,O
1833,tren,O
1833,sepanjang,O
1833,tahun,O
1833,karena,O
1833,sifat,O
1833,musiman,O
1833,yang,O
1833,tinggi,O
1833,dari,O
1833,kebanyakan,O
1833,aktivitas-aktivitas,O
1833,perusahaan,O
1834,Untuk,O
1834,keseluruhan,O
1834,1988,B-TIME
1834,Bouygues,O
1834,mendapatkan,O
1834,laba,O
1834,keseluruhan,O
1834,sebesar,O
1834,519,B-QUANTITY
1834,juta,I-QUANTITY
1834,francs,I-QUANTITY
1834,setelah,O
1834,pembayaran,O
1834,kepada,O
1834,bunga,O
1834,minoritas,O
1834,atas,O
1834,pendapatan,O
1834,sebesar,O
1834,50,B-QUANTITY
1834,miliar,I-QUANTITY
1834,francs,I-QUANTITY
1835,Presiden,O
1835,terpilih,O
1835,Joko,B-PERSON
1835,Widodo,I-PERSON
1835,mengungkapkan,O
1835,pihaknya,O
1835,tidak,O
1835,akan,O
1835,membedakan,O
1835,spesifikasi,O
1835,kandidat,O
1835,menteri,O
1835,yang,O
1835,diusung,O
1835,oleh,O
1835,partai,O
1835,politik,O
1835,pengusung,O
1835,maupun,O
1835,pendukung,O
1836,``,O
1836,Ya,O
1836,sama,O
1836,dong,O
1836,Masak,O
1836,dibedakan,O
1836,'',O
1836,ujar,O
1836,Joko,B-PERSON
1836,Widodo,I-PERSON
1836,atau,O
1836,yang,O
1836,karib,O
1836,disapa,O
1836,Jokowi,B-PERSON
1836,di,O
1836,Kantor,B-LOCATION
1836,Transisi,I-LOCATION
1836,Joko,B-PERSON
1836,Widodo-Jusuf,I-LOCATION
1836,Kalla,I-LOCATION
1836,di,O
1836,Jalan,B-LOCATION
1836,Situbondo,I-LOCATION
1836,nomor,I-LOCATION
1836,10,I-LOCATION
1836,Menteng,I-LOCATION
1836,Jakarta,I-LOCATION
1836,Pusat,I-LOCATION
1836,Kamis,B-TIME
1836,25/9/2014,I-TIME
1837,Jokowi,B-PERSON
1837,mengatakan,O
1837,meski,O
1837,memiliki,O
1837,hak,O
1837,prerogatif,O
1837,memilih,O
1837,siapa,O
1837,menteri-menterinya,O
1837,ia,O
1837,tetap,O
1837,akan,O
1837,melakukan,O
1837,komunikasi,O
1837,dengan,O
1837,para,O
1837,ketua,O
1837,umum,O
1837,partai,O
1837,mengenai,O
1837,menteri,O
1837,yang,O
1837,diusung,O
1837,parpol,O
1838,``,O
1838,Nanti,O
1838,dengan,O
1838,semua,O
1838,partai,O
1838,saya,O
1838,akan,O
1838,berbicara,O
1838,Tapi,O
1838,nama,O
1838,menteri,O
1838,saja,O
1838,belum,O
1838,'',O
1838,ucap,O
1838,Jokowi,B-PERSON
1839,Seperti,O
1839,diketahui,O
1839,Jokowi-JK,O
1839,telah,O
1839,menetapkan,O
1839,postur,O
1839,kabinetnya,O
1839,sebanyak,O
1839,34,O
1839,kementerian,O
1840,Komposisi,O
1840,menteri,O
1840,pun,O
1840,dibagi,O
1840,dua,O
1840,:,O
1840,18,O
1840,menteri,O
1840,dari,O
1840,profesional,O
1840,dan,O
1840,16,O
1840,menteri,O
1840,dari,O
1840,profesional,O
1840,yang,O
1840,bernaung,O
1840,di,O
1840,partai,O
1840,politik,O
1841,Badan,B-ORGANIZATION
1841,Pengawas,I-ORGANIZATION
1841,Pemilu,I-ORGANIZATION
1841,Bawaslu,I-ORGANIZATION
1841,menyampaikan,O
1841,temuannya,O
1841,ada,O
1841,sekitar,O
1841,4.1,B-QUANTITY
1841,juta,I-QUANTITY
1841,pemilih,O
1841,berdasar,O
1841,DP4,O
1841,Data,O
1841,Penduduk,O
1841,Potensial,O
1841,Pemilih,O
1841,Pemilu,I-ORGANIZATION
1841,salah,O
1841,administrasi,O
1841,namun,O
1841,KPU,B-ORGANIZATION
1841,baru,O
1841,mengetahuinya,O
1842,Komisioner,O
1842,KPU,B-ORGANIZATION
1842,Hadar,B-PERSON
1842,Nafis,I-PERSON
1842,Gumay,I-PERSON
1842,mengaku,O
1842,baru,O
1842,mengetahui,O
1842,temuan,O
1842,KPU,B-ORGANIZATION
1843,Sehingga,O
1843,dalam,O
1843,proses,O
1843,pemutakhiran,O
1843,data,O
1843,pemilih,O
1843,tidak,O
1843,sempat,O
1843,terpantau,O
1844,``,O
1844,Data,O
1844,itu,O
1844,baru,O
1844,kami,O
1844,ketahui,O
1844,hari,O
1844,ini,O
1844,'',O
1844,ujarnya,O
1844,di,O
1844,DPR,B-LOCATION
1844,Jakarta,I-LOCATION
1844,Senin,B-TIME
1844,15/7/2013,I-TIME
1845,Menurut,O
1845,Hadar,B-PERSON
1845,KPU,B-ORGANIZATION
1845,kendati,O
1845,menggunakan,O
1845,DP4,O
1845,dari,O
1845,Kementerian,O
1845,Dalam,O
1845,Negeri,O
1845,namun,O
1845,dalam,O
1845,proses,O
1845,pemutakhiran,O
1845,data,O
1845,di,O
1845,lapangan,O
1845,tidak,O
1845,menemukan,O
1845,kesalahan,O
1845,sebagaimana,O
1845,temuan,O
1845,Bawaslu,B-ORGANIZATION
1846,Salah,O
1846,satu,O
1846,temuan,O
1846,yang,O
1846,diakui,O
1846,KPU,B-ORGANIZATION
1846,adanya,O
1846,NIK,O
1846,Nomor,O
1846,Induk,O
1846,Kependudukan,O
1846,ganda,O
1847,Namun,O
1847,angkanya,O
1847,tidak,O
1847,sebanyak,O
1847,yang,O
1847,ditemukan,O
1847,Bawaslu,B-ORGANIZATION
1847,sampai,O
1847,jutaan,O
1848,Ia,O
1848,memastikan,O
1848,akan,O
1848,memperbaiki,O
1848,temuan,O
1848,Bawaslu,B-ORGANIZATION
1848,saat,O
1848,perbaikan,O
1848,DPS,O
1849,Wakil,O
1849,Ketua,O
1849,Umum,O
1849,Partai,B-ORGANIZATION
1849,Demokrat,I-ORGANIZATION
1849,Nurhayati,B-PERSON
1849,Ali,I-PERSON
1849,Assegaf,I-PERSON
1849,mengatakan,O
1849,faktor,O
1849,utama,O
1849,yang,O
1849,membuat,O
1849,Partai,B-ORGANIZATION
1849,Demokrat,I-ORGANIZATION
1849,bisa,O
1849,besar,O
1849,seperti,O
1849,saat,O
1849,ini,O
1849,ialah,O
1849,karena,O
1849,pengaruh,O
1849,dari,O
1849,Ketua,O
1849,Umum,O
1849,Partai,B-ORGANIZATION
1849,Demokrat,I-ORGANIZATION
1849,saat,O
1849,ini,O
1849,Susilo,B-PERSON
1849,Bambang,I-PERSON
1849,Yudhoyono,I-PERSON
1850,Nurhayati,B-PERSON
1850,lalu,O
1850,membandingkan,O
1850,Partai,B-ORGANIZATION
1850,Demokrat,I-ORGANIZATION
1850,dengan,O
1850,Partai,B-ORGANIZATION
1850,Demokrasi,I-ORGANIZATION
1850,Indonesia,I-ORGANIZATION
1850,Perjuangan,I-ORGANIZATION
1850,yang,O
1850,juga,O
1850,besar,O
1850,karena,O
1850,faktor,O
1850,ketokohan,O
1850,pemimpinnya,O
1851,``,O
1851,Kalau,O
1851,di,O
1851,Indonesia,O
1851,misalnya,O
1851,PDI-P,B-ORGANIZATION
1851,lahir,O
1851,dan,O
1851,besar,O
1851,karena,O
1851,trahnya,O
1851,Soekarno,B-PERSON
1851,Megawati,B-PERSON
1851,akan,O
1851,tetap,O
1851,memegang,O
1851,trahnya,O
1851,karena,O
1851,Soekarno,B-PERSON
1851,Sama,O
1851,halnya,O
1851,dengan,O
1851,Demokrat,B-ORGANIZATION
1851,Demokrat,B-ORGANIZATION
1851,lahir,O
1851,dan,O
1851,besar,O
1851,karena,O
1851,SBY,B-PERSON
1851,'',O
1851,ujar,O
1851,Nurhayati,B-PERSON
1851,di,O
1851,Kompleks,B-LOCATION
1851,Parlemen,I-LOCATION
1851,Senayan,I-LOCATION
1851,Jakarta,I-LOCATION
1851,Kamis,B-TIME
1851,18/12/2014,I-TIME
1852,Nurhayati,B-PERSON
1852,mengatakan,O
1852,hampir,O
1852,sebagian,O
1852,besar,O
1852,kader,O
1852,Demokrat,O
1852,termasuk,O
1852,dirinya,O
1852,masuk,O
1852,menjadi,O
1852,kader,O
1852,Demokrat,O
1852,karena,O
1852,faktor,O
1852,SBY,O
1853,Berdasarkan,O
1853,hal,O
1853,itu,O
1853,pulalah,O
1853,mayoritas,O
1853,kader,O
1853,berlambang,O
1853,``,O
1853,segitiga,O
1853,mercy,O
1853,'',O
1853,tersebut,O
1853,menginginkan,O
1853,agar,O
1853,SBY,O
1853,mencalonkan,O
1853,kembali,O
1853,menjadi,O
1853,ketua,O
1853,umum,O
1853,pada,O
1853,2015,O
1853,mendatang,O
1854,``,O
1854,Kami,O
1854,ingin,O
1854,SBY,O
1854,benar-benar,O
1854,pimpin,O
1854,partai,O
1854,ini,O
1854,partai,O
1854,yang,O
1854,dibesarkan,O
1854,oleh,O
1854,beliau,O
1854,Kalau,O
1854,SBY,O
1854,yang,O
1854,pimpin,O
1854,insya,O
1854,Allah,O
1854,bisa,O
1854,besar,O
1854,lagi,O
1854,bisa,O
1854,kembalikan,O
1854,kepercayaan,O
1854,masyarakat,O
1854,pada,O
1854,Demokrat,O
1854,'',O
1854,kata,O
1854,Nurhayati,B-PERSON
1855,Nurhayati,B-PERSON
1855,menegaskan,O
1855,meskipun,O
1855,dia,O
1855,mengklaim,O
1855,mayoritas,O
1855,kader,O
1855,menginginkan,O
1855,SBY,O
1855,untuk,O
1855,kembali,O
1855,menjadi,O
1855,ketua,O
1855,umum,O
1855,bukan,O
1855,berarti,O
1855,tidak,O
1855,ada,O
1855,peluang,O
1855,untuk,O
1855,kader,O
1855,lain,O
1855,maju,O
1855,menjadi,O
1855,calon,O
1855,ketua,O
1855,umum,O
1856,Menurut,O
1856,dia,O
1856,Partai,B-ORGANIZATION
1856,Demokrat,I-ORGANIZATION
1856,adalah,O
1856,partai,O
1856,yang,O
1856,menjunjung,O
1856,proses,O
1856,demokrasi,O
1857,``,O
1857,Kalau,O
1857,ada,O
1857,yang,O
1857,ingin,O
1857,maju,O
1857,silakan,O
1857,Dalam,O
1857,berdemokrasi,O
1857,kan,O
1857,biasa,O
1857,kalau,O
1857,banyak,O
1857,kader,O
1857,ingin,O
1857,SBY,O
1857,kita,O
1857,harap,O
1857,SBY,O
1857,bersedia,O
1857,'',O
1857,ucap,O
1857,Nurhayati,B-PERSON
1858,Ketua,O
1858,Komisi,B-ORGANIZATION
1858,III,O
1858,DPR,O
1858,RI,O
1858,Benny,B-PERSON
1858,Kabur,I-PERSON
1858,Harman,I-PERSON
1858,menyatakan,O
1858,dua,O
1858,pimpinan,O
1858,Komisi,B-ORGANIZATION
1858,Pemberantasan,I-ORGANIZATION
1858,Korupsi,I-ORGANIZATION
1858,KPK,I-ORGANIZATION
1858,Bibit,B-PERSON
1858,S,I-PERSON
1858,Rianto,I-PERSON
1858,dan,O
1858,Chandra,B-PERSON
1858,M,I-PERSON
1858,Hamzah,I-PERSON
1858,bisa,O
1858,menempuh,O
1858,upaya,O
1858,hukum,O
1858,selanjutnya,O
1858,setelah,O
1858,Anggodo,B-PERSON
1858,Widjojo,I-PERSON
1858,memenangkan,O
1858,gugatan,O
1858,pra-peradilan,O
1858,terhadap,O
1858,Surat,O
1858,Keterangan,O
1858,Penghentian,O
1858,Penuntutan,O
1858,SKPP,O
1858,di,O
1858,PN,B-LOCATION
1858,Jakarta,I-LOCATION
1858,Selatan,I-LOCATION
1859,Menurut,O
1859,Benny,B-PERSON
1859,Bibit-Chandra,B-PERSON
1859,juga,O
1859,bisa,O
1859,menempuh,O
1859,upaya,O
1859,yang,O
1859,ditempuh,O
1859,oleh,O
1859,Anggodo,B-PERSON
1860,``,O
1860,Silahkan,O
1860,menggunakan,O
1860,upaya,O
1860,hukum,O
1860,untuk,O
1860,memastikan,O
1860,apakah,O
1860,alasan-alasan,O
1860,hukum,O
1860,yang,O
1860,digunakan,O
1860,majelis,O
1860,hakim,O
1860,memang,O
1860,masuk,O
1860,akal,O
1860,atau,O
1860,tidak,O
1860,dan,O
1860,sesuai,O
1860,dengan,O
1860,prinsip,O
1860,negara,O
1860,hukum,O
1860,atau,O
1860,tidak,O
1860,sesuai,O
1860,dengan,O
1860,due,O
1860,process,O
1860,of,O
1860,law,O
1860,yang,O
1860,ada,O
1860,di,O
1860,dalam,O
1860,'',O
1860,Â,O
1860,katanyaÂ,O
1860,di,O
1860,lobi,B-LOCATION
1860,Nusantara,I-LOCATION
1860,II,I-LOCATION
1860,Gedung,I-LOCATION
1860,MPR/DPR/DPD,I-LOCATION
1860,RI,I-LOCATION
1860,Senin,B-TIME
1860,19/4/2010,I-TIME
1861,Dengan,O
1861,demikian,O
1861,keduanya,O
1861,bisa,O
1861,menelusuri,O
1861,alasan-alasan,O
1861,majelis,O
1861,hakim,O
1861,dalam,O
1861,mengeluarkan,O
1861,putusan,O
1861,baik,O
1861,yang,O
1861,bersifat,O
1861,sosiologis,O
1861,maupun,O
1861,politis,O
1862,Benny,B-PERSON
1862,sendiri,O
1862,tidak,O
1862,melihat,O
1862,kembali,O
1862,adanya,O
1862,ide,O
1862,untuk,O
1862,melemahkan,O
1862,posisi,O
1862,Bibit,B-PERSON
1862,dan,O
1862,Chandra,B-PERSON
1863,Menurutnya,O
1863,ini,O
1863,murni,O
1863,persoalan,O
1863,hukum,O
1864,``,O
1864,Apakah,O
1864,salah,O
1864,atau,O
1864,tidak,O
1864,biarkanlah,O
1864,pengadilan,O
1864,yang,O
1864,memutuskannya,O
1864,Apakah,O
1864,pengadilan,O
1864,tidak,O
1864,dipengaruhi,O
1864,aspek,O
1864,hukum,O
1864,silahkan,O
1864,Komisi,O
1864,Yudisial,O
1864,lakukan,O
1864,eksaminasi,O
1864,publik,O
1864,menilai,O
1864,dan,O
1864,pengadilan,O
1864,di,O
1864,atasnya,O
1864,bisa,O
1864,menimbang,O
1864,ulang,O
1864,alasan-alasan,O
1864,yang,O
1864,digunakan,O
1864,majelis,O
1864,hakim,O
1864,dalam,O
1864,mengabulkan,O
1864,permohonan,O
1864,'',O
1864,tambahnya,O
1865,Benny,B-PERSON
1865,sendiri,O
1865,menghargai,O
1865,putusan,O
1865,pengadilan,O
1865,tersebut,O
1865,selama,O
1865,prosesnya,O
1865,dilakukan,O
1865,dengan,O
1865,menggunakan,O
1865,prinsip-prinsip,O
1865,negara,O
1865,hukum,O
1865,sebagai,O
1865,dasar,O
1865,pengambilan,O
1865,putusan,O
1866,Siapa,O
1866,pun,O
1866,yang,O
1866,diduga,O
1866,melakukan,O
1866,tindak,O
1866,pidana,O
1866,memiliki,O
1866,hak,O
1866,untuk,O
1866,mendapatkan,O
1866,pembelaan,O
1866,di,O
1866,hadapan,O
1866,pengadilan,O
1867,``,O
1867,Oleh,O
1867,sebab,O
1867,itu,O
1867,kalau,O
1867,Anggodo,B-PERSON
1867,menuntut,O
1867,perlakuan,O
1867,yang,O
1867,sama,O
1867,dan,O
1867,dikabulkan,O
1867,pengadilan,O
1867,maka,O
1867,itu,O
1867,hal,O
1867,yang,O
1867,sesuai,O
1867,dengan,O
1867,asas,O
1867,atau,O
1867,prinsip,O
1867,negara,O
1867,hukum,O
1867,Untuk,O
1867,selanjutnya,O
1867,karena,O
1867,ini,O
1867,putusan,O
1867,hukum,O
1867,tingkat,O
1867,pertama,O
1867,maka,O
1867,tentu,O
1867,kalau,O
1867,ada,O
1867,upaya,O
1867,hukum,O
1867,lainnya,O
1867,putusan,O
1867,pengadilan,O
1867,itu,O
1867,akan,O
1867,dikasuskan,O
1867,'',O
1867,tegasnya,O
1868,Partai,B-ORGANIZATION
1868,Keadilan,I-ORGANIZATION
1868,Sejahtera,I-ORGANIZATION
1868,PKS,I-ORGANIZATION
1868,belum,O
1868,menentukan,O
1868,sikap,O
1868,atas,O
1868,perppu,O
1868,pilkada,O
1869,Meskipun,O
1869,sebagian,O
1869,besar,O
1869,partai,O
1869,lainnya,O
1869,telah,O
1869,menyatakan,O
1869,dukungannya,O
1869,terhadap,O
1869,perppu,O
1869,tersebut,O
1870,Anggota,O
1870,Dewan,O
1870,Syuro,O
1870,PKS,O
1870,Refrizal,B-PERSON
1870,mengatakan,O
1870,pihaknya,O
1870,akan,O
1870,menentukan,O
1870,sikap,O
1870,pada,O
1870,menit-menit,O
1870,akhir,O
1871,Perppu,O
1871,pilkada,O
1871,akan,O
1871,dibahas,O
1871,usai,O
1871,reses,O
1871,DPR,O
1871,pada,O
1871,bulan,O
1871,Januari,B-TIME
1871,2015,I-TIME
1872,Refrizal,B-PERSON
1872,mengatakan,O
1872,pihaknya,O
1872,akan,O
1872,mengkaji,O
1872,perppu,O
1872,tersebut,O
1872,terlebih,O
1872,dahulu,O
1873,Sikap,O
1873,final,O
1873,nanti,O
1873,putuskan,O
1873,setelah,O
1873,mengkaji,O
1873,secara,O
1873,mendalam,O
1873,dan,O
1873,meminta,O
1873,pendapat,O
1873,pakar,O
1873,'',O
1873,kata,O
1873,Refrizal,B-PERSON
1873,ketika,O
1873,dikonfirmasi,O
1873,Minggu,B-TIME
1873,14/12/2014,I-TIME
1873,PKS,B-ORGANIZATION
1873,kata,O
1873,Refrizal,B-PERSON
1873,akan,O
1873,membahas,O
1873,poin,O
1873,positif,O
1873,dan,O
1873,negatif,O
1873,mengenai,O
1873,pilkada,O
1873,langsung,O
1873,dan,O
1873,tak,O
1873,langsung,O
1873,Pakar,O
1873,yang,O
1873,direncanakan,O
1873,dimintakan,O
1873,pendapatnya,O
1873,yakni,O
1873,Ketua,O
1873,DKPP,O
1873,Jimly,B-PERSON
1873,Asshiddiqie,I-PERSON
1873,``,O
1873,PKS,B-ORGANIZATION
1873,akan,O
1873,bikin,O
1873,pengajian,O
1873,konstitusi,O
1874,Mudah-mudahan,O
1874,bisa,O
1874,diperluas,O
1874,kepada,O
1874,teman-teman,O
1874,di,O
1874,KMP,O
1874,'',O
1874,ujar,O
1874,Refrizal,B-PERSON
1875,Rapat,O
1875,paripurna,O
1875,mengenai,O
1875,Rancangan,O
1875,Undang-Undang,O
1875,Pemilihan,O
1875,Umum,O
1875,ditunda,O
1875,hingga,O
1875,Kamis,B-TIME
1875,12,I-TIME
1875,April,I-TIME
1875,2012,I-TIME
1876,Penundaan,O
1876,tersebut,O
1876,disebabkan,O
1876,karena,O
1876,masih,O
1876,adanya,O
1876,perbedaan,O
1876,antar,O
1876,fraksi,O
1876,dalam,O
1876,poin,O
1876,metode,O
1876,penghitungan,O
1876,suara,O
1876,ke,O
1876,kursi,O
1876,antara,O
1876,metode,O
1876,kuota,O
1876,murni,O
1876,dan,O
1876,webster,O
1877,``,O
1877,Masih,O
1877,ada,O
1877,perbedaan,O
1877,mengenai,O
1877,konversi,O
1877,suara,O
1877,ke,O
1877,kursi,O
1877,Belum,O
1877,ada,O
1877,titik,O
1877,temu,O
1877,'',O
1877,kata,O
1877,Wakil,O
1877,Ketua,O
1877,Dewan,O
1877,Perwakilan,O
1877,Rakyat,O
1877,Pramono,B-PERSON
1877,Anung,I-PERSON
1877,disela,O
1877,forum,O
1877,lobi,O
1877,Rabu,B-TIME
1877,malam,I-TIME
1877,11,I-TIME
1877,April,I-TIME
1877,2012,I-TIME
1878,Beberapa,O
1878,partai,O
1878,yaitu,O
1878,PDI-P,B-ORGANIZATION
1878,Golkar,B-ORGANIZATION
1878,dan,O
1878,PKS,B-ORGANIZATION
1878,masih,O
1878,kukuh,O
1878,agar,O
1878,metode,O
1878,penghitungan,O
1878,suara,O
1878,menggunakan,O
1878,metode,O
1878,webster,O
1878,sedangkan,O
1878,partai,O
1878,lainnya,O
1878,menginginkan,O
1878,agar,O
1878,digunakan,O
1878,metode,O
1878,kuota,O
1878,murni,O
1879,``,O
1879,Maka,O
1879,rapat,O
1879,paripurna,O
1879,dilanjutkan,O
1879,Kamis,O
1879,besok,O
1879,pada,O
1879,pukul,O
1879,10.00,B-TIME
1879,WIB,I-TIME
1879,dengan,O
1879,agenda,O
1879,pengambilan,O
1879,keputusan,O
1879,'',O
1879,kata,O
1879,politikus,O
1879,PDI-P,B-ORGANIZATION
1879,ini,O
1880,Politikus,O
1880,Partai,B-ORGANIZATION
1880,Demokrat,I-ORGANIZATION
1880,Saan,B-PERSON
1880,Mustopa,I-PERSON
1880,mengatakan,O
1880,akibat,O
1880,masih,O
1880,adanya,O
1880,perbedaan,O
1880,tersebut,O
1880,dua,O
1880,fraksi,O
1880,yaitu,O
1880,Golkar,B-ORGANIZATION
1880,dan,O
1880,PDI-P,B-ORGANIZATION
1880,memilih,O
1880,walkout,O
1880,dari,O
1880,forum,O
1880,lobi,O
1881,``,O
1881,Demi,O
1881,kebersamaan,O
1881,karena,O
1881,menyangkut,O
1881,kepentingan,O
1881,parpol,O
1881,maka,O
1881,dilanjutkan,O
1881,besok,O
1881,'',O
1881,katanya,O
1882,Namun,O
1882,Saan,B-PERSON
1882,mengatakan,O
1882,tiga,O
1882,poin,O
1882,krusial,O
1882,lainnya,O
1882,sudah,O
1882,disepakati,O
1882,dalam,O
1882,lobi,O
1882,tersebut,O
1882,yaitu,O
1882,sistem,O
1882,pemilihan,O
1882,disepakati,O
1882,proporsional,O
1882,terbuka,O
1882,alokasi,O
1882,kursi,O
1882,tiap,O
1882,daerah,O
1882,pemilihan,O
1882,3-10,O
1882,untuk,O
1882,nasional,O
1882,dan,O
1882,3-12,O
1882,untuk,O
1882,tingkat,O
1882,Provinsi,O
1882,dan,O
1882,Kabupaten/Kota,O
1883,Selain,O
1883,itu,O
1883,ambang,O
1883,batas,O
1883,parlemen,O
1883,Parliamentary,O
1883,Threshold,O
1883,juga,O
1883,disepakati,O
1883,di,O
1883,angka,O
1883,"3,5",B-QUANTITY
1883,persen,I-QUANTITY
1884,Saan,B-PERSON
1884,berharap,O
1884,keputusan,O
1884,mengenai,O
1884,RUU,O
1884,Pemilu,O
1884,ini,O
1884,dapat,O
1884,diambil,O
1884,dengan,O
1884,musyawarah,O
1884,mufakat,O
1885,Namun,O
1885,jika,O
1885,masih,O
1885,ada,O
1885,perbedaan,O
1885,skenario,O
1885,terburuk,O
1885,yang,O
1885,akan,O
1885,dilakukan,O
1885,kata,O
1885,Saan,B-PERSON
1885,pengambilan,O
1885,keputusan,O
1885,akan,O
1885,dilakukan,O
1885,voting,O
1885,untuk,O
1885,satu,O
1885,poin,O
1885,metode,O
1885,penghitungan,O
1885,suara,O
1886,``,O
1886,Kita,O
1886,akan,O
1886,bawa,O
1886,ke,O
1886,paripurna,O
1886,hasilnya,O
1886,Yang,O
1886,tiga,O
1886,tidak,O
1886,usah,O
1886,di,O
1886,voting,O
1886,'',O
1886,katanya,O
1887,Sekretaris,O
1887,Jenderal,O
1887,Partai,B-ORGANIZATION
1887,Nasional,I-ORGANIZATION
1887,Demokrat,I-ORGANIZATION
1887,Ahmad,B-PERSON
1887,Rofiq,I-PERSON
1887,menegaskan,O
1887,Nasional,I-ORGANIZATION
1887,Demokrat,I-ORGANIZATION
1887,yang,O
1887,baru,O
1887,saja,O
1887,didaftarkannya,O
1887,sebagai,O
1887,partai,O
1887,politik,O
1887,berbeda,O
1887,dengan,O
1887,organisasi,O
1887,masyarakat,O
1887,Nasdem,B-ORGANIZATION
1887,yang,O
1887,dipimpin,O
1887,Surya,B-PERSON
1887,Paloh,I-PERSON
1888,Menurut,O
1888,Rofiq,B-PERSON
1888,meski,O
1888,memiliki,O
1888,nama,O
1888,yang,O
1888,sama,O
1888,mekanisme,O
1888,keduanya,O
1888,berjalan,O
1888,sendiri-sendiri,O
1889,``,O
1889,Kalau,O
1889,itu,O
1889,ormas,O
1889,tetap,O
1889,berjalan,O
1889,Terus,O
1889,Ormas,O
1889,tetap,O
1889,ormas,O
1889,tidak,O
1889,akan,O
1889,melakukan,O
1889,politisasi,O
1889,membentuk,O
1889,parpol,O
1889,Sebagai,O
1889,warga,O
1889,negara,O
1889,yang,O
1889,ingin,O
1889,membentuk,O
1889,parpol,O
1889,sah-sah,O
1889,saja,O
1889,Partai,B-ORGANIZATION
1889,Nasdem,I-ORGANIZATION
1889,berbeda,O
1889,dengan,O
1889,ormas,O
1889,Nasdem,I-ORGANIZATION
1889,'',O
1889,katanya,O
1889,kepada,O
1889,wartawan,O
1889,Selasa,B-TIME
1889,26/4/2011,I-TIME
1890,Rofiq,B-PERSON
1890,yang,O
1890,menjabat,O
1890,sebagai,O
1890,Wakil,O
1890,Sekjen,O
1890,Nasional,O
1890,Demokrat,B-ORGANIZATION
1890,yang,O
1890,dipimpin,O
1890,Surya,B-PERSON
1890,Paloh,I-PERSON
1890,mengaku,O
1890,senang,O
1890,karena,O
1890,akhirnya,O
1890,bisa,O
1890,mendaftarkan,O
1890,Nasdem,B-ORGANIZATION
1890,sebagai,O
1890,parpol,O
1891,Kini,O
1891,parpol,O
1891,baru,O
1891,ini,O
1891,sedang,O
1891,melakukan,O
1891,konsolidasi,O
1891,dengan,O
1891,membentuk,O
1891,infrastruktur,O
1891,partai,O
1891,dan,O
1891,melengkapi,O
1891,berkas,O
1891,yang,O
1891,disyaratkan,O
1891,oleh,O
1891,Kementerian,O
1891,Hukum,O
1891,dan,O
1891,Hak,O
1891,Asasi,O
1891,Manusia,O
1892,Rofiq,B-PERSON
1892,enggan,O
1892,berkomentar,O
1892,mengenai,O
1892,sudah,O
1892,mendapat,O
1892,restu,O
1892,dari,O
1892,Surya,B-PERSON
1892,Paloh,I-PERSON
1892,atau,O
1892,belum,O
1893,Menurut,O
1893,dia,O
1893,hak,O
1893,politik,O
1893,seorang,O
1893,warga,O
1893,negara,O
1893,termasuk,O
1893,membentuk,O
1893,suatu,O
1893,partai,O
1893,tak,O
1893,boleh,O
1893,dihalangi,O
1894,Namun,O
1894,Rofiq,B-PERSON
1894,mengatakan,O
1894,tujuannya,O
1894,membentuk,O
1894,partai,O
1894,ini,O
1894,adalah,O
1894,untuk,O
